id,year,state_name,state_code,district_name,district_code,registration_circles,male_below_5_years,male_5_to_14_years,male_14_to_18_years,male_18_to_30_years,male_30_to_45_years,male_45_to_60_years,male_60_years_and_above,female_below_5_years,female_5_to_14_years,female_14_to_18_years,female_18_to_30_years,female_30_to_45_years,female_45_to_60_years,female_60_years_and_above,trangender_below_5_years,trangender_5_to_14_years,trangender_14_to_18_years,trangender_18_to_30_years,trangender_30_to_45_years,trangender_45_to_60_years,transgender_60_years_and_above
1238,2018,Madhya Pradesh,23,Mandsaur,416,Mandsaur,0,8,20,135,40,24,0,2,12,96,286,126,29,1,0,0,0,0,0,0,0
1239,2018,Madhya Pradesh,23,Morena,417,Morena,1,23,35,48,51,28,7,0,8,67,127,77,13,7,0,0,0,0,0,0,0
1240,2018,Madhya Pradesh,23,Narsinghpur,418,Narsinghpur,0,3,23,131,69,21,17,0,8,102,346,74,9,5,0,0,0,0,0,0,0
1241,2018,Madhya Pradesh,23,Neemuch,419,Neemuch,0,1,1,55,28,9,2,0,4,31,224,28,5,1,0,0,0,0,0,0,0
1242,2018,Madhya Pradesh,23,Panna,420,Panna,0,2,15,38,19,4,0,0,10,79,119,61,3,0,0,0,0,0,0,0,0
1243,2018,Madhya Pradesh,23,Raisen,421,Raisen,23,0,28,52,75,65,25,15,91,93,160,130,91,74,0,0,0,0,0,0,0
1244,2018,Madhya Pradesh,23,Rajgarh,422,Rajgarh,1,8,9,50,38,16,10,0,4,95,228,60,5,3,0,0,0,0,0,0,0
1245,2018,Madhya Pradesh,23,Ratlam,423,Ratlam,0,7,16,116,99,39,2,0,15,196,407,196,86,3,0,0,0,0,0,0,0
1246,2018,Madhya Pradesh,23,Rewa,424,Rewa,0,0,12,45,43,1,0,0,35,105,100,16,16,0,0,0,0,0,0,0,0
1247,2018,Madhya Pradesh,23,Sagar,425,Sagar,1,24,73,231,105,38,33,2,21,274,653,116,19,8,0,0,0,0,0,0,0
1248,2018,Madhya Pradesh,23,Satna,426,Satna,6,67,89,203,194,104,60,3,62,337,907,438,63,28,0,0,0,0,0,0,0
1249,2018,Madhya Pradesh,23,Seoni,428,Seoni,0,5,17,91,42,16,7,2,31,116,388,49,9,6,0,0,0,0,0,0,0
1250,2018,Madhya Pradesh,23,Shahdol,429,Shahdol,0,38,28,85,44,17,4,0,20,137,308,62,7,2,0,0,0,0,0,0,0
1251,2018,Madhya Pradesh,23,Shajapur,430,Shajapur,0,4,9,45,20,13,7,0,4,59,183,36,11,4,0,0,0,0,0,0,0
1252,2018,Madhya Pradesh,23,Sheopur,431,Sheopur,0,7,11,13,15,2,0,1,0,18,55,15,2,0,0,0,0,0,0,0,0
1253,2018,Madhya Pradesh,23,Shivpuri,432,Shivpuri,1,21,23,43,48,25,13,0,10,98,166,115,17,3,0,0,0,0,0,0,0
1254,2018,Madhya Pradesh,23,Sidhi,433,Sidhi,2,29,22,39,11,3,4,0,23,97,209,36,11,6,0,0,0,0,0,0,0
1255,2018,Madhya Pradesh,23,Sehore,427,Sehore,2,17,26,71,67,35,16,5,16,100,260,101,10,0,0,0,0,0,0,0,0
1256,2018,Madhya Pradesh,23,Singrauli,638,Singrauli,0,5,20,30,23,20,7,0,8,58,99,56,11,3,0,0,0,0,0,0,0
1257,2018,Madhya Pradesh,23,Tikamgarh,434,Tikamgarh,1,25,13,38,25,8,3,0,26,137,139,52,4,2,0,0,0,0,0,0,0
1258,2018,Madhya Pradesh,23,Ujjain,435,Ujjain,2,35,29,178,104,48,25,4,39,126,544,112,17,5,0,0,0,0,0,0,0
1259,2018,Madhya Pradesh,23,Umaria,436,Umaria,0,12,7,27,30,6,0,0,12,51,76,57,19,0,0,0,0,0,0,0,0
1260,2018,Madhya Pradesh,23,Vidisha,437,Vidisha,1,5,57,73,72,46,13,1,7,128,236,110,17,2,0,0,0,0,0,0,0
1261,2018,Madhya Pradesh,23,Cyber Crime Cell,9999,Cyber Crime Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,2018,Maharashtra,27,Cyber Crime Cell,466,Ahmednagar,43,20,3,259,270,152,59,35,17,2,754,350,60,29,0,0,0,0,0,0,0
1263,2018,Maharashtra,27,Cyber Crime Cell,467,Akola,8,8,0,59,116,81,33,12,8,1,262,90,23,7,0,0,0,0,0,0,0
1264,2018,Maharashtra,27,Cyber Border Range,468,Amravati Commr.,0,0,0,130,97,52,36,0,0,0,246,66,14,8,0,0,0,0,0,0,0
1265,2018,Maharashtra,27,Cyber Crime Cell,468,Amravati Rural,1,1,0,59,108,83,31,2,2,0,361,135,28,12,0,0,0,0,0,0,0
1266,2018,Maharashtra,27,Aurangabad,469,Aurangabad Commr.,0,0,0,210,233,108,36,0,1,0,364,193,34,16,0,0,0,0,0,0,0
1267,2018,Maharashtra,27,Aurangabad,469,Aurangabad Rural,0,0,3,39,55,37,10,0,0,0,94,48,10,3,0,0,0,0,0,0,0
1268,2018,Maharashtra,27,Beed,470,Beed,2,0,0,42,38,25,13,1,2,0,97,75,12,3,0,0,0,0,0,0,0
1269,2018,Maharashtra,27,Bhandara,471,Bhandara,0,0,0,99,69,34,18,0,0,0,405,62,11,8,0,0,0,0,0,0,0
1270,2018,Maharashtra,27,Buldhana,472,Buldhana,12,10,14,131,103,38,11,10,7,55,230,61,14,11,0,0,0,0,0,0,0
1271,2018,Maharashtra,27,Chandrapur,473,Chandrapur,0,0,0,261,180,58,14,0,0,0,419,282,73,19,0,0,0,0,0,0,0
1272,2018,Maharashtra,27,Dhule,474,Dhule,3,1,0,78,112,62,24,0,0,0,256,101,17,8,0,0,0,0,0,0,0
1273,2018,Maharashtra,27,Gadchiroli,475,Gadchiroli,1,0,0,37,30,20,8,1,1,0,158,41,7,2,0,0,0,0,0,0,0
1274,2018,Maharashtra,27,Gondia,476,Gondia,0,0,0,55,79,52,6,0,0,0,281,88,18,4,0,0,0,0,0,0,0
1275,2018,Maharashtra,27,Hingoli,477,Hingoli,0,0,0,34,32,9,7,0,0,1,65,34,3,1,0,0,0,0,0,0,0
1276,2018,Maharashtra,27,Jalgaon,478,Jalgaon,57,12,16,223,186,94,17,37,10,8,331,247,169,29,0,0,0,0,0,0,0
1277,2018,Maharashtra,27,Jalna,479,Jalna,0,0,0,40,31,12,4,0,0,0,73,51,11,2,0,0,0,0,0,0,0
1278,2018,Maharashtra,27,Kolhapur,480,Kolhapur,33,32,9,263,193,99,67,28,19,90,822,110,16,28,0,0,0,0,0,0,0
1279,2018,Maharashtra,27,Latur,481,Latur,0,0,0,105,63,22,14,0,0,29,290,52,17,8,0,0,0,0,0,0,0
1280,2018,Maharashtra,27,Mumbai,482,Mumbai Commr.,4,0,0,1460,1859,1010,450,1,0,0,2911,1620,405,264,0,0,0,0,0,0,0
1281,2018,Maharashtra,27,Mumbai,482,Mumbai Railway,2,1,0,28,50,33,16,0,1,2,55,25,1,4,0,0,0,0,0,0,0
1282,2018,Maharashtra,27,Nagpur,484,Nagpur Commr.,0,0,0,406,542,352,153,0,0,0,846,522,180,97,0,0,0,0,0,0,0
1283,2018,Maharashtra,27,Nagpur,484,Nagpur Railway,0,0,0,11,11,2,2,0,0,0,12,0,2,0,0,0,0,0,0,0,0
1284,2018,Maharashtra,27,Nagpur,484,Nagpur Rural,0,0,2,107,161,97,33,0,0,0,399,161,41,12,0,0,0,0,0,0,0
1285,2018,Maharashtra,27,Nanded,485,Nanded,0,0,0,105,114,51,27,0,0,0,226,89,15,15,0,0,0,0,0,0,0
1286,2018,Maharashtra,27,Nandurbar,486,Nandurbar,9,5,4,58,23,13,11,0,1,0,110,49,8,3,0,0,0,0,0,0,0
1287,2018,Maharashtra,27,Nashik,487,Nasik Commr.,0,1,0,229,273,126,58,0,1,0,556,235,48,22,0,0,0,0,0,0,0
1288,2018,Maharashtra,27,Nashik,487,Nasik Rural,2,12,25,180,245,80,70,3,3,241,201,372,116,75,0,0,0,0,0,0,0
1289,2018,Maharashtra,27,Mumbai Suburban,483,Navi Mumbai,30,17,1,208,361,168,85,18,16,4,588,334,54,39,0,0,0,0,0,0,0
1290,2018,Maharashtra,27,Osmanabad,488,Osmanabad,4,5,0,53,75,42,15,2,2,2,160,78,15,7,0,0,0,0,0,0,0
1291,2018,Maharashtra,27,Palghar,665,Palghar,63,35,2,262,300,159,70,71,35,2,664,389,73,22,0,0,0,0,0,0,0
1292,2018,Maharashtra,27,Parbhani,489,Parbhani,0,1,3,58,73,39,21,0,2,3,137,61,10,4,0,0,0,0,0,0,0
1293,2018,Maharashtra,27,Pune,490,Pune Commr.,5,5,1,622,833,452,177,2,2,3,1457,802,163,75,0,0,0,0,0,0,0
1294,2018,Maharashtra,27,Pune,490,Pune Railway,1,1,0,8,9,3,7,1,0,0,15,3,0,4,0,0,0,0,0,0,0
1295,2018,Maharashtra,27,Pune,490,Pune Rural,45,24,10,269,422,229,90,21,30,0,901,468,87,39,0,0,0,0,0,0,0
1296,2018,Maharashtra,27,Raigad,491,Raigad,7,8,4,102,104,46,22,5,9,25,259,44,14,9,0,0,0,0,0,0,0
1297,2018,Maharashtra,27,Ratnagiri,492,Ratnagiri,4,5,3,35,78,48,28,10,7,7,174,94,26,10,0,0,0,0,0,0,0
1298,2018,Maharashtra,27,Sangli,493,Sangli,15,19,2,146,202,129,41,8,11,0,489,238,44,13,0,0,0,0,0,0,0
1299,2018,Maharashtra,27,Satara,494,Satara,8,10,0,110,176,111,56,5,8,1,613,265,51,30,0,0,0,0,0,0,0
1300,2018,Maharashtra,27,Sindhudurg,495,Sindhudurg,6,5,1,15,37,25,15,1,2,0,71,29,2,6,0,0,0,0,0,0,0
1301,2018,Maharashtra,27,Solapur,496,Solapur Commr.,11,6,2,70,97,55,29,4,8,6,216,95,28,10,0,0,0,0,0,0,0
1302,2018,Maharashtra,27,Solapur,496,Solapur Rural,0,0,0,142,158,87,44,0,0,0,420,205,33,23,0,0,0,0,0,0,0
1303,2018,Maharashtra,27,Thane,497,Thane Commr.,0,0,0,574,805,430,180,0,0,0,1452,656,160,84,0,0,0,0,0,0,0
1304,2018,Maharashtra,27,Thane,497,Thane Rural,2,2,1,150,218,105,47,3,3,2,401,200,34,20,0,0,0,0,0,0,0
1305,2018,Maharashtra,27,Wardha,498,Wardha,0,0,2,57,125,96,32,0,0,0,328,165,49,17,0,0,0,0,0,0,0
1306,2018,Maharashtra,27,Washim,499,Washim,0,0,0,43,82,32,5,0,0,2,122,67,13,4,0,0,0,0,0,0,0
1307,2018,Maharashtra,27,Yavatmal,500,Yavatmal,1,1,0,85,173,101,34,0,2,0,419,212,37,16,0,0,0,0,0,0,0
1308,2018,Maharashtra,27,Pune,490,Pimpri Chinchwad City,0,0,0,74,135,49,276,0,0,0,210,101,0,5,0,0,0,0,0,0,0
1309,2018,Maharashtra,27,Aurangabad,469,Aurangabad Railway,0,0,0,13,6,3,3,0,0,0,18,3,2,6,0,0,0,0,0,0,0
1310,2018,Manipur,14,Bishnupur,252,Bishnupur,1,6,1,5,0,3,0,1,0,3,4,1,1,1,0,0,0,0,0,0,0
1311,2018,Manipur,14,Chandel,253,Chandel,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1312,2018,Manipur,14,Churachandpur,254,Churachandpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,2018,Manipur,14,Imphal West,256,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,2018,Manipur,14,Imphal East,255,Imphal East,0,9,7,15,11,2,2,1,1,19,28,26,9,1,0,0,0,0,0,0,0
1315,2018,Manipur,14,Imphal West,256,Imphal West,0,0,7,16,6,2,1,1,1,3,7,4,3,0,0,0,0,0,0,0,0
1316,2018,Manipur,14,Senapati,257,Senapati,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,2018,Manipur,14,Tamenglong,258,Tamenglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,2018,Manipur,14,Thoubal,259,Thoubal,1,4,7,7,5,1,0,1,2,5,17,16,2,1,0,0,0,0,0,0,0
1319,2018,Manipur,14,Ukhrul,260,Ukhrul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,2018,Meghalaya,17,East Garo Hills,273,Garo Hills East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,2018,Meghalaya,17,North Garo Hills,656,Garo Hills North,0,0,4,2,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0
1322,2018,Meghalaya,17,South Garo Hills,277,Garo Hills South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,2018,Meghalaya,17,South West Garo Hills,663,Garo Hills South West,0,0,0,1,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0
1324,2018,Meghalaya,17,West Garo Hills,278,Garo Hills West,2,0,0,1,2,2,0,2,3,5,5,5,1,0,0,0,0,0,0,0,0
1325,2018,Meghalaya,17,West Jaintia Hills,275,Jaintia Hills West,0,2,0,3,3,1,0,0,2,7,5,0,0,0,0,0,0,0,0,0,0
1326,2018,Meghalaya,17,East Jaintia Hills,657,Jaintia Hills East,0,0,1,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0
1327,2018,Meghalaya,17,East Khasi Hills,274,Khasi Hills East,0,12,22,22,26,10,2,0,2,28,47,16,3,1,0,0,0,0,0,0,0
1328,2018,Meghalaya,17,South West Khasi Hills,658,Khasi Hills South West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,2018,Meghalaya,17,West Khasi Hills,279,Khasi Hills West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,2018,Meghalaya,17,Ri Bhoi,276,Ri-Bhoi,1,1,3,1,2,2,0,0,1,1,3,2,0,1,0,0,0,0,0,0,0
1331,2018,Meghalaya,17,East Khasi Hills,274,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,2018,Mizoram,15,Aizawl,261,Aizawl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,2018,Mizoram,15,Champhai,262,Champhai,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,2018,Mizoram,15,Kolasib,263,Kolasib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,2018,Mizoram,15,Lawngtlai,264,Lawngtlai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,2018,Mizoram,15,Lunglei,265,Lunglei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,2018,Mizoram,15,Mamit,266,Mamit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,2018,Mizoram,15,Saiha,267,Saiha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,2018,Mizoram,15,Serchhip,268,Serchhip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,2018,Mizoram,15,Aizawl,261,Spl Narcotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,2018,Nagaland,13,Dimapur,244,Dimapur,0,8,9,7,10,4,0,1,10,16,8,2,1,0,0,0,0,0,0,0,0
1342,2018,Nagaland,13,Kiphire,614,Kiphire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2018,Nagaland,13,Kohima,245,Kohima,0,8,13,0,1,0,0,0,14,16,11,3,1,0,0,0,0,0,0,0,0
1344,2018,Nagaland,13,Longleng,615,Longleng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,2018,Nagaland,13,Mokokchung,246,Mokokchung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,2018,Nagaland,13,Mon,247,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,2018,Nagaland,13,Peren,613,Peren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,2018,Nagaland,13,Phek,248,Phek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,2018,Nagaland,13,Tuensang,249,Tuensang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,2018,Nagaland,13,Wokha,250,Wokha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,2018,Nagaland,13,Zunheboto,251,Zunheboto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,2018,Odisha,21,Anugul,344,Angul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,2018,Odisha,21,Baleshwar,346,Balasore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,2018,Odisha,21,Bargarh,347,Baragarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,2018,Odisha,21,Baleshwar,346,Berhampur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,2018,Odisha,21,Bhadrak,348,Bhadrak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2018,Odisha,21,Balangir,345,Bolangir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,2018,Odisha,21,Boudh,349,Boudh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,2018,Odisha,21,Cuttack,350,Cuttack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,2018,Odisha,21,Khordha,362,Dcp Bbsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,2018,Odisha,21,Cuttack,350,Dcp Ctc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2018,Odisha,21,Deogarh,351,Deogarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,2018,Odisha,21,Dhenkanal,352,Dhenkanal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,2018,Odisha,21,Gajapati,353,Gajapati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,2018,Odisha,21,Ganjam,354,Ganjam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,2018,Odisha,21,Jagatsinghapur,355,Jagatsinghpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,2018,Odisha,21,Jajapur,356,Jajpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,2018,Odisha,21,Jharsuguda,357,Jharsuguda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,2018,Odisha,21,Kalahandi,358,Kalahandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,2018,Odisha,21,Kandhamal,359,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,2018,Odisha,21,Kendrapara,360,Kendrapara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,2018,Odisha,21,Kendujhar,361,Keonjhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,2018,Odisha,21,Khordha,362,Khurda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,2018,Odisha,21,Koraput,363,Koraput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,2018,Odisha,21,Malkangiri,364,Malkangiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,2018,Odisha,21,Mayurbhanj,365,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,2018,Odisha,21,Nayagarh,367,Nayagarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,2018,Odisha,21,Nabarangpur,366,Nabarangpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,2018,Odisha,21,Nuapada,368,Nuapada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2018,Odisha,21,Puri,369,Puri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2018,Odisha,21,Rayagada,370,Rayagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2018,Odisha,21,Sundargarh,373,Rourkela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2018,Odisha,21,Sambalpur,371,Sambalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,2018,Odisha,21,Sonepur,372,Sonepur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,2018,Odisha,21,Cuttack,350,Srp(Cuttack),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2018,Odisha,21,Sundargarh,373,Srp(Rourkela),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,2018,Odisha,21,Sundargarh,373,Sundargarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,2018,Odisha,21,Cuttack,350,Cid Cb,32,278,141,1345,814,194,65,3,633,1239,5254,2141,847,76,0,0,0,0,0,0,0
1389,2018,Punjab,3,Amritsar,27,Amritsar Rural,0,4,0,14,9,5,3,0,3,51,14,5,3,2,0,0,0,0,0,0,0
1390,2018,Punjab,3,Barnala,605,Barnala,0,0,0,10,5,8,0,0,0,12,5,2,4,1,0,0,0,0,0,0,0
1391,2018,Punjab,3,Gurdaspur,32,Batala,0,0,0,4,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1392,2018,Punjab,3,Bathinda,28,Bathinda,0,4,2,14,11,7,5,0,0,1,5,3,4,0,0,0,0,0,0,0,0
1393,2018,Punjab,3,Amritsar,27,Cp Amritsar,1,7,5,57,37,7,10,4,10,47,49,14,8,3,0,0,0,0,0,0,0
1394,2018,Punjab,3,Jalandhar,34,Cp Jalandhar,0,0,0,100,68,36,23,0,0,0,187,55,9,3,0,0,0,0,0,0,0
1395,2018,Punjab,3,Ludhiana,36,Cp Ludhiana,10,64,42,58,45,11,6,6,47,58,99,18,1,0,0,0,0,0,0,0,0
1396,2018,Punjab,3,Faridkot,29,Faridkot,0,5,1,8,8,4,0,0,8,12,4,1,0,2,0,0,0,0,0,0,0
1397,2018,Punjab,3,Fatehgarh Sahib,30,Fatehgarh Sahib,0,3,2,15,14,4,8,0,1,3,16,7,2,3,0,0,0,0,0,0,0
1398,2018,Punjab,3,Fazilka,651,Fazilka,0,1,2,21,13,8,1,0,1,4,19,5,3,0,0,0,0,0,0,0,0
1399,2018,Punjab,3,Ferozepur,31,Ferozepur,0,2,2,30,19,18,10,0,1,37,28,6,4,2,0,0,0,0,0,0,0
1400,2018,Punjab,3,Patiala,41,Grp,0,0,0,2,2,3,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0
1401,2018,Punjab,3,Gurdaspur,32,Gurdaspur,0,0,1,2,7,2,4,0,0,0,4,4,1,1,0,0,0,0,0,0,0
1402,2018,Punjab,3,Hoshiarpur,33,Hoshiarpur,1,3,6,21,39,35,24,0,6,52,105,46,12,4,0,0,0,0,0,0,0
1403,2018,Punjab,3,Jalandhar,34,Jalandhar Rural,4,7,7,29,22,16,9,4,7,8,71,22,7,2,0,0,0,0,0,0,0
1404,2018,Punjab,3,Kapurthala,35,Kapurthala,0,3,2,12,7,5,4,0,0,0,9,4,4,1,0,0,0,0,0,0,0
1405,2018,Punjab,3,Ludhiana,36,Khanna,2,0,0,20,18,16,6,1,0,2,12,10,5,2,0,0,0,0,0,0,0
1406,2018,Punjab,3,Ludhiana,36,Ludhiana Rural,0,0,0,2,8,2,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0
1407,2018,Punjab,3,Mansa,37,Mansa,0,1,0,8,5,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
1408,2018,Punjab,3,Moga,38,Moga,0,0,0,14,18,7,7,0,0,0,8,12,2,1,0,0,0,0,0,0,0
1409,2018,Punjab,3,Sri Muktsar Sahib,39,Muktsar,2,2,2,27,18,10,2,1,1,1,19,6,2,1,0,0,0,0,0,0,0
1410,2018,Punjab,3,Pathankot,662,Pathankot,0,0,0,6,3,2,1,0,2,0,9,3,1,1,0,0,0,0,0,0,0
1411,2018,Punjab,3,Patiala,41,Patiala,4,6,3,26,28,18,10,2,4,8,33,13,4,2,0,0,0,0,0,0,0
1412,2018,Punjab,3,Rupnagar,42,Ropar,0,3,2,4,2,2,1,0,2,6,4,1,0,2,0,0,0,0,0,0,0
1413,2018,Punjab,3,Sangrur,43,Sangrur,1,1,5,6,4,3,2,2,0,52,15,4,2,1,0,0,0,0,0,0,0
1414,2018,Punjab,3,S.A.S Nagar,608,Sas Nagar,0,5,12,23,16,15,5,0,1,6,40,13,1,2,0,0,0,0,0,0,0
1415,2018,Punjab,3,Shahid Bhagat Singh Nagar,40,Sbs Nagar,0,1,2,5,11,3,4,0,0,4,19,9,1,2,0,0,0,0,0,0,0
1416,2018,Punjab,3,Tarn Taran,609,Tarn Taran,0,1,5,7,8,4,6,0,0,2,9,3,2,1,0,0,0,0,0,0,0
1417,2018,Punjab,3,S.A.S Nagar,608,Bureau Of Investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,2018,Punjab,3,S.A.S Nagar,608,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2018,Punjab,3,S.A.S Nagar,608,Nri Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,2018,Punjab,3,Amritsar,27,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,2018,Rajasthan,8,Ajmer,86,Ajmer,0,6,14,66,55,15,3,1,7,27,265,41,8,2,0,0,3,0,0,0,0
1422,2018,Rajasthan,8,Alwar,87,Alwar,0,18,38,65,78,31,8,0,25,117,227,110,12,4,0,0,0,0,0,0,0
1423,2018,Rajasthan,8,Banswara,88,Banswara,0,3,3,26,11,11,2,1,3,8,118,48,16,0,0,0,0,0,0,0,0
1424,2018,Rajasthan,8,Baran,89,Baran,0,2,1,41,21,7,2,0,2,46,212,45,4,3,0,0,0,0,0,0,0
1425,2018,Rajasthan,8,Barmer,90,Barmer,0,5,5,26,18,3,5,0,3,26,88,15,0,0,0,0,0,0,0,0,0
1426,2018,Rajasthan,8,Bharatpur,91,Bharatpur,1,6,11,27,14,9,8,0,2,6,79,25,9,2,0,0,0,0,0,0,0
1427,2018,Rajasthan,8,Bhilwara,92,Bhilwara,1,8,13,81,47,18,12,1,14,155,470,76,5,5,0,0,0,0,0,0,0
1428,2018,Rajasthan,8,Bikaner,93,Bikaner,0,5,0,4,0,0,0,0,0,0,45,21,0,0,0,0,0,0,0,0,0
